# time = 2.54
# Grid points = 1730
# Domain Size = 4
# Pressure (Pa) = 100000
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
  -4.9528116713e-01  -5.0114402776e-01   1.1960000000e+00   1.8346640000e-05   6.2497117341e-01   8.8552299569e-03   8.8552299569e-03
  -4.8505648713e-01  -4.8941830649e-01   1.1960000000e+00   1.8346640000e-05   5.9339744145e-01   1.6545722737e-02   1.6545722737e-02
  -4.7804912973e-01  -4.8069466777e-01   1.1960000000e+00   1.8346640000e-05   6.6123334750e-01   4.4630251653e-03   4.4630251653e-03
  -4.7283325475e-01  -4.7540359169e-01   1.1960000000e+00   1.8346640000e-05   6.6313805959e-01   4.1905664453e-04   4.1905664453e-04
  -4.6858961254e-01  -4.7026291782e-01   1.1960000000e+00   1.8346640000e-05   6.8219191008e-01  -5.5515441353e-03  -5.5515441353e-03
  -4.6446659936e-01  -4.6691630726e-01   1.1960000000e+00   1.8346640000e-05   7.2809632214e-01  -3.8072803329e-03  -3.8072803329e-03
  -4.6026012012e-01  -4.6201689145e-01   1.1960000000e+00   1.8346640000e-05   6.6732735788e-01   4.1723636899e-02   4.1723636899e-02
  -4.5543191767e-01  -4.5850334880e-01   1.1960000000e+00   1.8346640000e-05   8.1448230113e-01   5.1603058691e-03   5.1603058691e-03
  -4.4987522366e-01  -4.5236048654e-01   1.1960000000e+00   1.8346640000e-05   8.9147139089e-01  -1.0008678309e-02  -1.0008678309e-02
  -4.4497411900e-01  -4.4738996078e-01   1.1960000000e+00   1.8346640000e-05   9.1906477168e-01  -9.9627596323e-04  -9.9627596323e-04
  -4.3905612763e-01  -4.4255827722e-01   1.1960000000e+00   1.8346640000e-05   9.9623713091e-01   3.1889073704e-03   3.1889073704e-03
  -4.3204687347e-01  -4.3555397804e-01   1.1960000000e+00   1.8346640000e-05   9.4804800655e-01   2.1925300791e-03   2.1925300791e-03
  -4.2647927093e-01  -4.2853976889e-01   1.1960000000e+00   1.8346640000e-05   8.0008198325e-01  -1.1374974224e-03  -1.1374974224e-03
  -4.2351031191e-01  -4.2441877298e-01   1.1960000000e+00   1.8346640000e-05   7.2153864350e-01  -1.2692891084e-02  -1.2692891084e-02
  -4.2176350347e-01  -4.2260185084e-01   1.1960000000e+00   1.8346640000e-05   7.0940446398e-01  -2.3131088419e-02  -2.3131088419e-02
  -4.2063910912e-01  -4.2092515611e-01   1.1960000000e+00   1.8346640000e-05   7.2206406586e-01  -2.9455603432e-02  -2.9455603432e-02
  -4.2008215642e-01  -4.2035306212e-01   1.1960000000e+00   1.8346640000e-05   7.3034926640e-01  -3.2019255524e-02  -3.2019255524e-02
  -4.1961438207e-01  -4.1981125072e-01   1.1960000000e+00   1.8346640000e-05   7.3824397350e-01  -3.3522821017e-02  -3.3522821017e-02
  -4.1897642370e-01  -4.1941751342e-01   1.1960000000e+00   1.8346640000e-05   7.4935638342e-01  -3.4778759964e-02  -3.4778759964e-02
  -4.1808141701e-01  -4.1853533397e-01   1.1960000000e+00   1.8346640000e-05   7.6358558660e-01  -3.3469805944e-02  -3.3469805944e-02
  -4.1718661088e-01  -4.1762750004e-01   1.1960000000e+00   1.8346640000e-05   7.7366409342e-01  -2.8578629993e-02  -2.8578629993e-02
  -4.1616723459e-01  -4.1674572173e-01   1.1960000000e+00   1.8346640000e-05   7.7917106264e-01  -1.9235946751e-02  -1.9235946751e-02
  -4.1521710579e-01  -4.1558874746e-01   1.1960000000e+00   1.8346640000e-05   7.7765915671e-01  -7.1984775166e-03  -7.1984775166e-03
  -4.1465654627e-01  -4.1484546412e-01   1.1960000000e+00   1.8346640000e-05   7.7543562030e-01   3.2003862496e-04   3.2003862496e-04
  -4.1421042221e-01  -4.1446762842e-01   1.1960000000e+00   1.8346640000e-05   7.7346241076e-01   6.2455179293e-03   6.2455179293e-03
  -4.1368049531e-01  -4.1395321600e-01   1.1960000000e+00   1.8346640000e-05   7.7121763689e-01   1.2897943098e-02   1.2897943098e-02
  -4.1285611317e-01  -4.1340777462e-01   1.1960000000e+00   1.8346640000e-05   7.6864977888e-01   2.2080829369e-02   2.2080829369e-02
  -4.1204107448e-01  -4.1230445172e-01   1.1960000000e+00   1.8346640000e-05   7.6987532433e-01   2.7455493232e-02   2.7455493232e-02
  -4.1153729223e-01  -4.1177769724e-01   1.1960000000e+00   1.8346640000e-05   7.7195730791e-01   2.9553578001e-02   2.9553578001e-02
  -4.1111277974e-01  -4.1129688721e-01   1.1960000000e+00   1.8346640000e-05   7.7478359469e-01   3.0378973675e-02   3.0378973675e-02
  -4.1071547733e-01  -4.1092867226e-01   1.1960000000e+00   1.8346640000e-05   7.7821519858e-01   3.0506333224e-02   3.0506333224e-02
  -4.1018704167e-01  -4.1050228240e-01   1.1960000000e+00   1.8346640000e-05   7.8401283175e-01   2.9755693038e-02   2.9755693038e-02
  -4.0955489729e-01  -4.0987180094e-01   1.1960000000e+00   1.8346640000e-05   7.9319315606e-01   2.7469840859e-02   2.7469840859e-02
  -4.0900842676e-01  -4.0923799364e-01   1.1960000000e+00   1.8346640000e-05   8.0318675435e-01   2.4603132309e-02   2.4603132309e-02
  -4.0861288982e-01  -4.0877885989e-01   1.1960000000e+00   1.8346640000e-05   8.1155464832e-01   2.2214856531e-02   2.2214856531e-02
  -4.0822392549e-01  -4.0844691976e-01   1.1960000000e+00   1.8346640000e-05   8.2061045370e-01   1.9721120538e-02   1.9721120538e-02
  -4.0776386623e-01  -4.0800093122e-01   1.1960000000e+00   1.8346640000e-05   8.3264623145e-01   1.6657033286e-02   1.6657033286e-02
  -4.0740819987e-01  -4.0752680124e-01   1.1960000000e+00   1.8346640000e-05   8.4300542817e-01   1.4294975651e-02   1.4294975651e-02
  -4.0714343203e-01  -4.0728959850e-01   1.1960000000e+00   1.8346640000e-05   8.5108052334e-01   1.2563247505e-02   1.2563247505e-02
  -4.0684329304e-01  -4.0699726555e-01   1.1960000000e+00   1.8346640000e-05   8.6069982546e-01   1.0659791868e-02   1.0659791868e-02
  -4.0648502092e-01  -4.0668932053e-01   1.1960000000e+00   1.8346640000e-05   8.7268466191e-01   8.4893294126e-03   8.4893294126e-03
  -4.0577348112e-01  -4.0628072131e-01   1.1960000000e+00   1.8346640000e-05   8.9747196645e-01   4.5130065720e-03   4.5130065720e-03
  -4.0433300412e-01  -4.0526624093e-01   1.1960000000e+00   1.8346640000e-05   9.4818684280e-01  -1.4281618054e-03  -1.4281618054e-03
  -4.0251880721e-01  -4.0339976732e-01   1.1960000000e+00   1.8346640000e-05   9.8264234280e-01  -4.3551547257e-03  -4.3551547257e-03
  -4.0031731689e-01  -4.0163784710e-01   1.1960000000e+00   1.8346640000e-05   9.5621278397e-01  -4.6572062656e-03  -4.6572062656e-03
  -3.9821127987e-01  -3.9899678667e-01   1.1960000000e+00   1.8346640000e-05   8.2329038668e-01  -2.9130714065e-03  -2.9130714065e-03
  -3.9689751869e-01  -3.9742577307e-01   1.1960000000e+00   1.8346640000e-05   7.2634068719e-01  -1.8358953434e-03  -1.8358953434e-03
  -3.9598923090e-01  -3.9636926431e-01   1.1960000000e+00   1.8346640000e-05   6.6134812528e-01  -1.1965129105e-03  -1.1965129105e-03
  -3.9518305883e-01  -3.9560919750e-01   1.1960000000e+00   1.8346640000e-05   6.0811519664e-01  -7.1230354805e-04  -7.1230354805e-04
  -3.9430073060e-01  -3.9475692016e-01   1.1960000000e+00   1.8346640000e-05   5.5794477368e-01  -2.8755431564e-04  -2.8755431564e-04
  -3.9291979399e-01  -3.9384454104e-01   1.1960000000e+00   1.8346640000e-05   4.9580681957e-01   2.1460786965e-04   2.1460786965e-04
  -3.8909016022e-01  -3.9199504694e-01   1.1960000000e+00   1.8346640000e-05   4.2223167974e-01   8.8937702786e-04   8.8937702786e-04
  -3.8386365263e-01  -3.8618527350e-01   1.1960000000e+00   1.8346640000e-05   4.4388152570e-01   1.5376130694e-03   1.5376130694e-03
  -3.8102998518e-01  -3.8154203176e-01   1.1960000000e+00   1.8346640000e-05   5.2986256840e-01   3.1626796054e-03   3.1626796054e-03
  -3.8013224392e-01  -3.8051793860e-01   1.1960000000e+00   1.8346640000e-05   5.6503881859e-01   3.7601130000e-03   3.7601130000e-03
  -3.7933537799e-01  -3.7974654923e-01   1.1960000000e+00   1.8346640000e-05   6.0114852183e-01   4.3028887240e-03   4.3028887240e-03
  -3.7849270132e-01  -3.7892420675e-01   1.1960000000e+00   1.8346640000e-05   6.4349858294e-01   4.8072707259e-03   4.8072707259e-03
  -3.7731650281e-01  -3.7806119590e-01   1.1960000000e+00   1.8346640000e-05   7.0514512961e-01   5.2036321903e-03   5.2036321903e-03
  -3.7553340247e-01  -3.7657180973e-01   1.1960000000e+00   1.8346640000e-05   7.8804458297e-01   3.9479670844e-03   3.9479670844e-03
  -3.7396259740e-01  -3.7449499520e-01   1.1960000000e+00   1.8346640000e-05   8.1547905838e-01  -1.8558946361e-03  -1.8558946361e-03
  -3.7259921115e-01  -3.7343019959e-01   1.1960000000e+00   1.8346640000e-05   8.1713499402e-01  -9.1135001207e-03  -9.1135001207e-03
  -3.7089416308e-01  -3.7176822271e-01   1.1960000000e+00   1.8346640000e-05   7.8214789250e-01  -2.1456344127e-02  -2.1456344127e-02
  -3.6940317170e-01  -3.7002010345e-01   1.1960000000e+00   1.8346640000e-05   7.3621624729e-01  -3.1519582979e-02  -3.1519582979e-02
  -3.6782420652e-01  -3.6878623996e-01   1.1960000000e+00   1.8346640000e-05   6.9099860850e-01  -3.8240966013e-02  -3.8240966013e-02
  -3.6551021664e-01  -3.6686217309e-01   1.1960000000e+00   1.8346640000e-05   6.6046662190e-01  -3.2681096267e-02  -3.2681096267e-02
  -3.6326226340e-01  -3.6415826019e-01   1.1960000000e+00   1.8346640000e-05   6.8335187463e-01  -7.6131964824e-03  -7.6131964824e-03
  -3.6097150472e-01  -3.6236626661e-01   1.1960000000e+00   1.8346640000e-05   7.1495657095e-01   1.7964631203e-02   1.7964631203e-02
  -3.5890020295e-01  -3.5957674283e-01   1.1960000000e+00   1.8346640000e-05   7.0462298623e-01   2.2473232029e-02   2.2473232029e-02
  -3.5761397957e-01  -3.5822366307e-01   1.1960000000e+00   1.8346640000e-05   6.9884595417e-01   2.0475303754e-02   2.0475303754e-02
  -3.5648784861e-01  -3.5700429606e-01   1.1960000000e+00   1.8346640000e-05   7.0310458986e-01   1.6210104052e-02   1.6210104052e-02
  -3.5552729633e-01  -3.5597140115e-01   1.1960000000e+00   1.8346640000e-05   7.1753424799e-01   1.1743984473e-02   1.1743984473e-02
  -3.5485697537e-01  -3.5508319152e-01   1.1960000000e+00   1.8346640000e-05   7.3446240491e-01   8.5975880964e-03   8.5975880964e-03
  -3.5438469416e-01  -3.5463075922e-01   1.1960000000e+00   1.8346640000e-05   7.4850848438e-01   6.4610230157e-03   6.4610230157e-03
  -3.5398311436e-01  -3.5413862910e-01   1.1960000000e+00   1.8346640000e-05   7.6205878216e-01   4.7668756419e-03   4.7668756419e-03
  -3.5374416820e-01  -3.5382759961e-01   1.1960000000e+00   1.8346640000e-05   7.7057442492e-01   3.8163218244e-03   3.8163218244e-03
  -3.5357183857e-01  -3.5366073678e-01   1.1960000000e+00   1.8346640000e-05   7.7685206108e-01   3.1550451670e-03   3.1550451670e-03
  -3.5339013515e-01  -3.5348294035e-01   1.1960000000e+00   1.8346640000e-05   7.8359079031e-01   2.4864427386e-03   2.4864427386e-03
  -3.5307308164e-01  -3.5329732995e-01   1.1960000000e+00   1.8346640000e-05   7.9550060282e-01   1.3741165363e-03   1.3741165363e-03
  -3.5264191297e-01  -3.5284883332e-01   1.1960000000e+00   1.8346640000e-05   8.1180180682e-01   4.9051375677e-05   4.9051375677e-05
  -3.5198457897e-01  -3.5243499262e-01   1.1960000000e+00   1.8346640000e-05   8.3602761450e-01  -1.7017237625e-03  -1.7017237625e-03
  -3.5087063981e-01  -3.5153416532e-01   1.1960000000e+00   1.8346640000e-05   8.7052775801e-01  -3.7039221568e-03  -3.7039221568e-03
  -3.4951287877e-01  -3.5020711429e-01   1.1960000000e+00   1.8346640000e-05   8.9084098013e-01  -4.7449742673e-03  -4.7449742673e-03
  -3.4846777767e-01  -3.4881864324e-01   1.1960000000e+00   1.8346640000e-05   8.8745740254e-01  -4.8570017690e-03  -4.8570017690e-03
  -3.4773528611e-01  -3.4811691210e-01   1.1960000000e+00   1.8346640000e-05   8.8060260985e-01  -4.8031508687e-03  -4.8031508687e-03
  -3.4716155988e-01  -3.4735366012e-01   1.1960000000e+00   1.8346640000e-05   8.7328142261e-01  -4.7085869670e-03  -4.7085869670e-03
  -3.4687243006e-01  -3.4696945964e-01   1.1960000000e+00   1.8346640000e-05   8.6950892454e-01  -4.6578807717e-03  -4.6578807717e-03
  -3.4667286591e-01  -3.4677540048e-01   1.1960000000e+00   1.8346640000e-05   8.6694613048e-01  -4.6234335073e-03  -4.6234335073e-03
  -3.4640954334e-01  -3.4657033134e-01   1.1960000000e+00   1.8346640000e-05   8.6368652451e-01  -4.5802078931e-03  -4.5802078931e-03
  -3.4601169723e-01  -3.4624875534e-01   1.1960000000e+00   1.8346640000e-05   8.5924075773e-01  -4.5244060553e-03  -4.5244060553e-03
  -3.4548112582e-01  -3.4577463912e-01   1.1960000000e+00   1.8346640000e-05   8.5474218920e-01  -4.4796298894e-03  -4.4796298894e-03
  -3.4498598392e-01  -3.4518761252e-01   1.1960000000e+00   1.8346640000e-05   8.5271711788e-01  -4.4850514939e-03  -4.4850514939e-03
  -3.4453325520e-01  -3.4478435531e-01   1.1960000000e+00   1.8346640000e-05   8.5232759389e-01  -4.5242673258e-03  -4.5242673258e-03
  -3.4397067490e-01  -3.4428215509e-01   1.1960000000e+00   1.8346640000e-05   8.5403246410e-01  -4.6296451582e-03  -4.6296451582e-03
  -3.4350256009e-01  -3.4365919472e-01   1.1960000000e+00   1.8346640000e-05   8.5729268477e-01  -4.7760399378e-03  -4.7760399378e-03
  -3.4325941007e-01  -3.4334592546e-01   1.1960000000e+00   1.8346640000e-05   8.5930539852e-01  -4.8664050346e-03  -4.8664050346e-03
  -3.4306377037e-01  -3.4317289469e-01   1.1960000000e+00   1.8346640000e-05   8.6102374016e-01  -4.9451439662e-03  -4.9451439662e-03
  -3.4285827266e-01  -3.4295464605e-01   1.1960000000e+00   1.8346640000e-05   8.6291143312e-01  -5.0354312155e-03  -5.0354312155e-03
  -3.4260216451e-01  -3.4276189927e-01   1.1960000000e+00   1.8346640000e-05   8.6529687721e-01  -5.1557548194e-03  -5.1557548194e-03
  -3.4206918119e-01  -3.4244242975e-01   1.1960000000e+00   1.8346640000e-05   8.7011912965e-01  -5.4305040685e-03  -5.4305040685e-03
  -3.4132719215e-01  -3.4169593263e-01   1.1960000000e+00   1.8346640000e-05   8.7464772410e-01  -5.8728639674e-03  -5.8728639674e-03
  -3.4032038395e-01  -3.4095845167e-01   1.1960000000e+00   1.8346640000e-05   8.7521646978e-01  -6.5120265459e-03  -6.5120265459e-03
  -3.3879475190e-01  -3.3968231622e-01   1.1960000000e+00   1.8346640000e-05   8.5580597203e-01  -7.4388976342e-03  -7.4388976342e-03
  -3.3699124359e-01  -3.3790718757e-01   1.1960000000e+00   1.8346640000e-05   8.0519993487e-01  -8.2172908342e-03  -8.2172908342e-03
  -3.3512575364e-01  -3.3607529961e-01   1.1960000000e+00   1.8346640000e-05   7.4684394878e-01  -8.8020942502e-03  -8.8020942502e-03
  -3.3289339076e-01  -3.3417620766e-01   1.1960000000e+00   1.8346640000e-05   6.9680188659e-01  -1.0139143194e-02  -1.0139143194e-02
  -3.3067759236e-01  -3.3161057386e-01   1.1960000000e+00   1.8346640000e-05   7.0644403720e-01  -1.5016985995e-02  -1.5016985995e-02
  -3.2900308262e-01  -3.2974461086e-01   1.1960000000e+00   1.8346640000e-05   7.5920382178e-01  -2.2692226784e-02  -2.2692226784e-02
  -3.2783037772e-01  -3.2826155438e-01   1.1960000000e+00   1.8346640000e-05   8.1552003227e-01  -3.0181626555e-02  -3.0181626555e-02
  -3.2694761572e-01  -3.2739920105e-01   1.1960000000e+00   1.8346640000e-05   8.6182089867e-01  -3.6072971166e-02  -3.6072971166e-02
  -3.2615617980e-01  -3.2649603039e-01   1.1960000000e+00   1.8346640000e-05   9.0335790290e-01  -4.0781882042e-02  -4.0781882042e-02
  -3.2504497849e-01  -3.2581632921e-01   1.1960000000e+00   1.8346640000e-05   9.5854844757e-01  -4.5710736103e-02  -4.5710736103e-02
  -3.2381257072e-01  -3.2427362776e-01   1.1960000000e+00   1.8346640000e-05   1.0030044291e+00  -4.2606140500e-02  -4.2606140500e-02
  -3.2275489432e-01  -3.2335151367e-01   1.1960000000e+00   1.8346640000e-05   1.0322801003e+00  -3.4054085674e-02  -3.4054085674e-02
  -3.2164732003e-01  -3.2215827497e-01   1.1960000000e+00   1.8346640000e-05   1.0518131286e+00  -1.7527441847e-02  -1.7527441847e-02
  -3.2017515445e-01  -3.2113636508e-01   1.1960000000e+00   1.8346640000e-05   1.0650872551e+00   8.3367309806e-03   8.3367309806e-03
  -3.1843398930e-01  -3.1921394382e-01   1.1960000000e+00   1.8346640000e-05   1.0515451717e+00   2.7742622050e-02   2.7742622050e-02
  -3.1733239704e-01  -3.1765403478e-01   1.1960000000e+00   1.8346640000e-05   1.0404693116e+00   2.9085243747e-02   2.9085243747e-02
  -3.1668610199e-01  -3.1701075930e-01   1.1960000000e+00   1.8346640000e-05   1.0361328051e+00   2.7801357460e-02   2.7801357460e-02
  -3.1605639651e-01  -3.1636144469e-01   1.1960000000e+00   1.8346640000e-05   1.0352739358e+00   2.5029140024e-02   2.5029140024e-02
  -3.1522705214e-01  -3.1575134833e-01   1.1960000000e+00   1.8346640000e-05   1.0390122751e+00   2.0222218012e-02   2.0222218012e-02
  -3.1415455216e-01  -3.1470275595e-01   1.1960000000e+00   1.8346640000e-05   1.0539892419e+00   1.3521426886e-02   1.3521426886e-02
  -3.1229542324e-01  -3.1360634838e-01   1.1960000000e+00   1.8346640000e-05   1.0853823203e+00   4.2007821862e-03   4.2007821862e-03
  -3.1032555628e-01  -3.1098449811e-01   1.1960000000e+00   1.8346640000e-05   1.0515012794e+00   3.2792408665e-03   3.2792408665e-03
  -3.0921510329e-01  -3.0966661444e-01   1.1960000000e+00   1.8346640000e-05   1.0237233629e+00   4.4748968845e-03   4.4748968845e-03
  -3.0788563965e-01  -3.0876359213e-01   1.1960000000e+00   1.8346640000e-05   9.9253121967e-01   7.4760487644e-03   7.4760487644e-03
  -3.0589920131e-01  -3.0700768717e-01   1.1960000000e+00   1.8346640000e-05   9.8599537645e-01   1.8469153330e-02   1.8469153330e-02
  -3.0426290535e-01  -3.0479071545e-01   1.1960000000e+00   1.8346640000e-05   1.0560442631e+00   3.9260151348e-02   3.9260151348e-02
  -3.0323610385e-01  -3.0373509525e-01   1.1960000000e+00   1.8346640000e-05   1.1221847147e+00   5.2499592267e-02   5.2499592267e-02
  -3.0249297098e-01  -3.0273711246e-01   1.1960000000e+00   1.8346640000e-05   1.1775636147e+00   5.8852772380e-02   5.8852772380e-02
  -3.0193768957e-01  -3.0224882950e-01   1.1960000000e+00   1.8346640000e-05   1.2182764713e+00   6.1323171646e-02   6.1323171646e-02
  -3.0117649759e-01  -3.0162654964e-01   1.1960000000e+00   1.8346640000e-05   1.2685679819e+00   5.9455035628e-02   5.9455035628e-02
  -3.0028224935e-01  -3.0072644554e-01   1.1960000000e+00   1.8346640000e-05   1.3110130607e+00   4.6691644265e-02   4.6691644265e-02
  -2.9940162573e-01  -2.9983805317e-01   1.1960000000e+00   1.8346640000e-05   1.3379252433e+00   2.5888181340e-02   2.5888181340e-02
  -2.9871164322e-01  -2.9896519828e-01   1.1960000000e+00   1.8346640000e-05   1.3550138815e+00   7.8343944313e-03   7.8343944313e-03
  -2.9820524916e-01  -2.9845808815e-01   1.1960000000e+00   1.8346640000e-05   1.3684080956e+00  -4.2803259865e-03  -4.2803259865e-03
  -2.9770189351e-01  -2.9795241018e-01   1.1960000000e+00   1.8346640000e-05   1.3836472739e+00  -1.3990111646e-02  -1.3990111646e-02
  -2.9724550646e-01  -2.9745137684e-01   1.1960000000e+00   1.8346640000e-05   1.3990935876e+00  -1.9978389190e-02  -1.9978389190e-02
  -2.9680570592e-01  -2.9703963609e-01   1.1960000000e+00   1.8346640000e-05   1.4143788131e+00  -2.3342412486e-02  -2.3342412486e-02
  -2.9609896472e-01  -2.9657177575e-01   1.1960000000e+00   1.8346640000e-05   1.4371405677e+00  -2.4543147635e-02  -2.4543147635e-02
  -2.9514435424e-01  -2.9562615369e-01   1.1960000000e+00   1.8346640000e-05   1.4490448135e+00  -1.7645849057e-02  -1.7645849057e-02
  -2.9443473083e-01  -2.9466255479e-01   1.1960000000e+00   1.8346640000e-05   1.4324028159e+00  -1.0945271478e-02  -1.0945271478e-02
  -2.9402942773e-01  -2.9420690687e-01   1.1960000000e+00   1.8346640000e-05   1.4161552890e+00  -7.3709827065e-03  -7.3709827065e-03
  -2.9377081108e-01  -2.9385194859e-01   1.1960000000e+00   1.8346640000e-05   1.4027974882e+00  -5.3456543765e-03  -5.3456543765e-03
  -2.9362752110e-01  -2.9368967356e-01   1.1960000000e+00   1.8346640000e-05   1.3947322917e+00  -4.3012402060e-03  -4.3012402060e-03
  -2.9350744016e-01  -2.9356536865e-01   1.1960000000e+00   1.8346640000e-05   1.3875851444e+00  -3.4793330079e-03  -3.4793330079e-03
  -2.9338568232e-01  -2.9344951168e-01   1.1960000000e+00   1.8346640000e-05   1.3800039657e+00  -2.6983737008e-03  -2.6983737008e-03
  -2.9321959849e-01  -2.9332185295e-01   1.1960000000e+00   1.8346640000e-05   1.3692136900e+00  -1.7140213861e-03  -1.7140213861e-03
  -2.9301802071e-01  -2.9311734403e-01   1.1960000000e+00   1.8346640000e-05   1.3553934057e+00  -6.7962622168e-04  -6.7962622168e-04
  -2.9272438703e-01  -2.9291869740e-01   1.1960000000e+00   1.8346640000e-05   1.3345116030e+00   6.0187158895e-04   6.0187158895e-04
  -2.9235457572e-01  -2.9253007666e-01   1.1960000000e+00   1.8346640000e-05   1.3073892114e+00   1.6866119426e-03   1.6866119426e-03
